0	0	0	0	0	0	0	0	0	1	0	0	0
1.59580793493538e-20	0.189986815207098	1.29635464197773	-4.93614276692520e-22	-0.000466922193121800	-0.00724193270352635	-2.47785006475552e-22	-0.000116730484244507	-0.00181048218268829	0.999998354262776	-0.0141258416795577	-0.00308873997849842	0.0125864686102873
0.284748132505019	0.561422218563298	2.83337593157158	-0.000468292984054464	-0.00114546826342551	-0.0152991156054935	-0.000117053885673969	-0.000519613741967491	-0.00744568402253711	0.999972138656565	-0.0353837187984195	-0.00347679774554297	0.0192268283659541
0.841805555237515	1.09806670391208	4.54388899266138	-0.00139042978770639	-0.00199998580657424	-0.0238197408319476	-0.000582121525171293	-0.00130367538331949	-0.0172247637507274	0.999850623382692	-0.0338284057332884	-0.00521620889634011	0.0354400503935058
1.64683773077240	1.77645574206249	6.35313582063274	-0.00273765361413808	-0.00298253823022445	-0.0324310402815694	-0.00161620969125646	-0.00253951941134726	-0.0312838625852846	0.999506007310181	-0.0567252098653492	-0.0136157619531895	0.0424880084318118
2.66467766606014	2.56692688144220	8.18204136847929	-0.00446786031174931	-0.00403658794528981	-0.0407543799522890	-0.00342335271814082	-0.00426629097933119	-0.0495668113544649	0.998755831336968	-0.0695981120961655	-0.0213174036994150	0.0385541978744413
3.85086182083461	3.43491856988014	9.95066822549808	-0.00652638058924386	-0.00510189764249892	-0.0484205277611346	-0.00618344702980056	-0.00648685825485501	-0.0718227993420403	0.997377145891906	-0.0652761330944937	-0.0100236607773181	0.0237847370407848
5.15357156521639	4.34248344674513	11.5817091602674	-0.00884655685993190	-0.00611994941595969	-0.0550846853058835	-0.0100449302450407	-0.00916585514001565	-0.0976121386765279	0.995131627906037	-0.0590186554399371	-0.00183812149914150	0.0268221633590925
6.51589545831547	5.24994934740635	13.0038652433084	-0.0113502123217121	-0.00703902498564467	-0.0604409828969054	-0.0151175659930151	-0.0122309594973494	-0.126321410390195	0.991798751816745	-0.0531728294738348	0.0163017688206250	0.0278254236249464
7.87831377780541	6.11765481073027	14.1549622497431	-0.0139482941743538	-0.00781810956883241	-0.0642361448401155	-0.0214658717179501	-0.0155774192211545	-0.157188946786945	0.987212335503264	-0.0661457341674570	0.0224909953833565	0.0207056121806443
9.18129720741541	6.90768278990840	14.9846693149623	-0.0165421556732575	-0.00842899908231079	-0.0662819024956426	-0.0291039226578362	-0.0190754215898079	-0.189340671728115	0.981294655038253	-0.0820074259286982	0.0135057787904626	0.00919808494762126
